name,make,model,city,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,storename,isc24assured,registrationcity,registrationstate,benefits,discountprice,price,url,createdDate
Maruti Baleno,Maruti,Baleno,Kolkata,2016,Petrol,57014,1,Manual,Hatchback,Hi-North Kolkata,FALSE,Kolkata,West Bengal,9688,61200,497000,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-kolkata-11971297721,08-09-2022
Hyundai VENUE,Hyundai,Venue,Hyderabad,2020,Petrol,22613,1,Manual,SUV,Hi-Central Hyd,FALSE,Hyderabad,Telangana,9688,108700,1072000,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-hyderabad-10450492723,29-08-2022
Hyundai NEW SANTRO,Hyundai,New Santro,Chennai,2019,Petrol,60600,1,Manual,Hatchback,Chennai-Pns,FALSE,Chennai,Tamil Nadu,13898,10900,517000,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-chennai-11310670719,04-12-2022
Honda WR-V,Honda,Wr-V,Surat,2019,Petrol,21770,1,Manual,SUV,Hi-Adajan,FALSE,Navsari,Gujarat,9688,-39800,914000,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-surat-13516975771,21-11-2022
Hyundai Creta,Hyundai,Creta,New Delhi,2019,Petrol,12793,1,Manual,SUV,Hi-Delhi,FALSE,New Delhi,Delhi,9688,25400,1264000,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-new-delhi-10062175758,29-11-2022
Honda Amaze,Honda,Amaze,Chennai,2015,Petrol,44068,2,Manual,Sedan,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,-2000,472000,https://www.cars24.com/buy-used-honda-amaze-2015-cars-chennai-11334471791,12-11-2022
Maruti Swift,Maruti,Swift,Noida,2018,Petrol,57653,1,Automatic,Hatchback,Hi-Noida Outer,FALSE,New Delhi,Delhi,13898,-6900,618000,https://www.cars24.com/buy-used-maruti-swift-2018-cars-noida-10532274791,01-11-2022
Volkswagen Polo,Volkswagen,Polo,Ahmedabad,2014,Petrol,90172,1,Automatic,Hatchback,Hi-Vastral Ring Road,FALSE,Ahmedabad East,Gujarat,9688,-15600,536000,https://www.cars24.com/buy-used-volkswagen-polo-2014-cars-ahmedabad-11489378794,16-10-2022
Renault TRIBER,Renault,Triber,Chennai,2019,Petrol,20442,1,Manual,SUV,Chennai-Pns,FALSE,Tuticorin,Tamil Nadu,12542,80000,652000,https://www.cars24.com/buy-used-renault-triber-2019-cars-chennai-11397374770,03-11-2022
Hyundai i20,Hyundai,I20,Ahmedabad,2012,Petrol,72011,1,Manual,Hatchback,Ahmedabad-Pns,FALSE,Ahmedabad,Gujarat,13898,5000,420000,https://www.cars24.com/buy-used-hyundai-i20-2012-cars-ahmedabad-11409971798,12-11-2022
Maruti Swift,Maruti,Swift,Gurgaon,2018,Petrol,31422,2,Manual,Hatchback,Hero Honda Chowk,FALSE,Gurgaon,Haryana,13898,33800,512000,https://www.cars24.com/buy-used-maruti-swift-2018-cars-gurgaon-10104090704,01-10-2022
Renault TRIBER,Renault,Triber,Ahmedabad,2022,Petrol,2263,1,Manual,SUV,Ahmedabad-Pns,FALSE,Vadodara,Gujarat,9688,25200,835000,https://www.cars24.com/buy-used-renault-triber-2022-cars-ahmedabad-11402777778,05-11-2022
SKODA SLAVIA,Skoda,Slavia,Hyderabad,2022,Petrol,4986,1,,,Hi-West Hyd,FALSE,Hyderabad,Telangana,9688,249400,1750000,https://www.cars24.com/buy-used-skoda-slavia-2022-cars-hyderabad-10478291762,30-09-2022
Ford Ecosport,Ford,Ecosport,Pune,2019,Petrol,74280,1,Automatic,SUV,Hi-Pune,FALSE,Pune,Maharashtra,9688,26800,890799,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-10699770717,15-11-2022
Hyundai Creta,Hyundai,Creta,New Delhi,2019,Petrol,3058,1,Manual,SUV,Hi-Delhi,FALSE,Faridabad,Haryana,19407,0,1240000,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-new-delhi-10074074751,28-11-2022
Honda WR-V,Honda,Wr-V,Mumbai,2021,Petrol,3427,1,Manual,SUV,Hi-Worli,FALSE,Mumbai East,Maharashtra,13898,73000,909000,https://www.cars24.com/buy-used-honda-wr-v-2021-cars-mumbai-10307191707,11-09-2022
Maruti Eeco,Maruti,Eeco,Kochi,2018,Petrol,29601,2,Manual,SUV,Kochi-Pns,FALSE,Trivandrum,Kerala,13898,36100,396000,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-kochi-1309123260,25-04-2022
Maruti Alto K10,Maruti,Alto K10,Bangalore,2012,Petrol,43282,1,Manual,Hatchback,Hi-North 3 Bengaluru,FALSE,Bengaluru,Karnataka,9688,7200,285000,https://www.cars24.com/buy-used-maruti-alto-k10-2012-cars-bangalore-10286794760,21-10-2022
Hyundai Grand i10,Hyundai,Grand I10,Pune,2016,Petrol,58184,1,Automatic,Hatchback,Pune-Pns,FALSE,Navi Mumbai,Maharashtra,13898,8300,550599,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-10620377775,06-11-2022
Maruti Celerio,Maruti,Celerio,Jaipur,2022,Petrol,7867,1,Manual,Hatchback,Jaipur-Pns,FALSE,Jaipur,Rajasthan,12188,36300,634699,https://www.cars24.com/buy-used-maruti-celerio-2022-cars-jaipur-10760978793,23-10-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Hyderabad,2018,Petrol,44014,2,Manual,Hatchback,Hi-East 2 Hyd,FALSE,Hyderabad,Telangana,12542,18800,405000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-hyderabad-10431696715,19-06-2022
Maruti Ritz,Maruti,Ritz,Bangalore,2013,Petrol,39615,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bengaluru,Karnataka,12188,5000,443000,https://www.cars24.com/buy-used-maruti-ritz-2013-cars-bangalore-10298279778,11-11-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Lucknow,2021,Petrol + Cng,12682,1,Manual,Hatchback,Lucknow-Pns,FALSE,Lucknow,Uttar Pradesh,9688,7600,667999,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-lucknow-13219577777,04-11-2022
Maruti Celerio,Maruti,Celerio,Mumbai,2018,Petrol + Cng,52509,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Thane,Maharashtra,9688,-4200,524000,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-mumbai-10346278773,17-11-2022
Hyundai Elite i20,Hyundai,Elite I20,Hyderabad,2017,Petrol,91280,1,Manual,Hatchback,Hyderabad-Pns,FALSE,Hyderabad,Telangana,9688,-20700,620000,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-hyderabad-10488875775,13-11-2022
Hyundai AURA,Hyundai,Aura,Gurgaon,2021,Petrol,26468,1,Manual,Sedan,Hi-Yamuna Bank Delhi,FALSE,New Delhi,Delhi,13898,5000,650000,https://www.cars24.com/buy-used-hyundai-aura-2021-cars-gurgaon-10035472776,29-10-2022
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Nagpur,2016,Petrol,88146,1,Automatic,Hatchback,Khamla Chowk,FALSE,Nagpur,Maharashtra,9688,5000,402000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-nagpur-12352879779,29-10-2022
Hyundai Eon,Hyundai,Eon,Chennai,2016,Petrol,52036,2,Manual,Hatchback,Chennai-Pns,FALSE,Chennai,Tamil Nadu,12542,36500,291000,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-11300691759,25-09-2022
Hyundai NEW SANTRO,Hyundai,New Santro,Bangalore,2018,Petrol,17076,1,Manual,Hatchback,Hi-East 2 Bengaluru,FALSE,Bangalore South,Karnataka,13898,-200,577000,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-bangalore-10226892745,05-09-2022
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2017,Petrol,45502,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bengaluru,Karnataka,13898,15000,513000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bangalore-10261396749,12-11-2022
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,Ludhiana,2021,Petrol,10127,1,Manual,Hatchback,Hi-Ranjit Nagar,FALSE,Jalandhar,Punjab,13898,5600,640000,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2021-cars-ludhiana-16615594729,03-09-2022
Hyundai Eon,Hyundai,Eon,Coimbatore,2018,Petrol,20256,1,Manual,Hatchback,Hi-Chennai,FALSE,Vellore,Tamil Nadu,9688,5000,390000,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-coimbatore-11319274799,17-10-2022
Hyundai i20,Hyundai,I20,Chennai,2013,Petrol,61509,3,Manual,Hatchback,Hi-Chennai,FALSE,Chennai,Tamil Nadu,13898,-5500,425000,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-chennai-11313792762,26-11-2022
Maruti Celerio,Maruti,Celerio,Hyderabad,2018,Petrol,35557,2,Manual,Hatchback,Hi-West 3 Hyd,FALSE,Hyderabad,Telangana,12542,5200,500000,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-hyderabad-10468072775,28-10-2022
Maruti IGNIS,Maruti,Ignis,Gurgaon,2018,Petrol,54413,2,Manual,Hatchback,Hi-Gurgaon,FALSE,Gurgaon,Haryana,9688,22100,488000,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-gurgaon-10139197726,15-09-2022
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2016,Petrol,1881,1,Manual,Hatchback,Hi-North 1 Bengaluru,FALSE,Bengaluru,Karnataka,13898,-14000,659000,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bangalore-10208274774,04-11-2022
Maruti Swift,Maruti,Swift,Bangalore,2015,Petrol,98094,2,Manual,Hatchback,Hi-South 2 Bengaluru,FALSE,Bengaluru,Karnataka,13898,10800,521000,https://www.cars24.com/buy-used-maruti-swift-2015-cars-bangalore-10214499708,22-10-2022
Renault Kiger,Renault,Kiger,Chennai,2021,Petrol,11209,1,,,Hi-Chennai North,FALSE,Chennai,Tamil Nadu,9688,33400,858000,https://www.cars24.com/buy-used-renault-kiger-2021-cars-chennai-11392691741,04-10-2022
Ford Ecosport,Ford,Ecosport,Kolkata,2018,Petrol,25391,1,Manual,SUV,Hi-Kolkata,FALSE,Kolkata,West Bengal,9688,5000,746000,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-kolkata-11998972791,03-11-2022
Maruti IGNIS,Maruti,Ignis,Hyderabad,2017,Petrol,60126,2,Manual,Hatchback,Hyderabad-Pns,FALSE,Hyderabad,Telangana,13898,41350,454000,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-hyderabad-1041582266,15-04-2022
Hyundai Elite i20,Hyundai,Elite I20,Chennai,2015,Petrol,58361,2,Manual,Hatchback,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,15900,532000,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-chennai-11333473778,14-11-2022
Hyundai i20,Hyundai,I20,Ahmedabad,2013,Petrol,54899,2,Manual,Hatchback,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,13898,-14500,418000,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-ahmedabad-11436793766,20-10-2022
Maruti Dzire,Maruti,Dzire,Mumbai,2021,Petrol,2680,1,Automatic,Sedan,Hi-Thane West - Manpada,FALSE,Thane (W),Maharashtra,9688,66100,806000,https://www.cars24.com/buy-used-maruti-dzire-2021-cars-mumbai-10325370793,10-10-2022
Maruti Celerio,Maruti,Celerio,Jaipur,2018,Petrol,64535,2,Manual,Hatchback,Jaipur-Pns,FALSE,Shahpura,Rajasthan,12542,5000,466000,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-jaipur-10798671791,19-10-2022
Maruti Ritz,Maruti,Ritz,Bangalore,2010,Petrol,75369,1,Manual,Hatchback,Hi-South 4 Bengaluru,FALSE,Mangalore,Karnataka,13898,-12000,333000,https://www.cars24.com/buy-used-maruti-ritz-2010-cars-bangalore-10229590723,15-10-2022
Volkswagen Vento,Volkswagen,Vento,Chennai,2021,Petrol,27360,1,Automatic,Sedan,Hi-Chennai North,FALSE,Chennai,Tamil Nadu,9688,50500,1171000,https://www.cars24.com/buy-used-volkswagen-vento-2021-cars-chennai-11347495702,17-09-2022
Maruti Ciaz,Maruti,Ciaz,Mumbai,2017,Petrol + Cng,26384,2,Manual,Sedan,Hi-Andheri East,FALSE,Mumbai,Maharashtra,13898,14700,699000,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-mumbai-10310278790,01-11-2022
Hyundai Grand i10,Hyundai,Grand I10,Sonipat,2016,Petrol,72721,1,Manual,Hatchback,Hi-Sonipat,FALSE,Sonepat,Haryana,9688,5000,431000,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-sonipat-11519876794,11-10-2022
Volkswagen Vento,Volkswagen,Vento,Bangalore,2017,Petrol,69593,1,Automatic,Sedan,Hi-East 1 Bengaluru,FALSE,Bengaluru,Karnataka,9688,8400,849000,https://www.cars24.com/buy-used-volkswagen-vento-2017-cars-bangalore-10276676772,14-11-2022
Mahindra Thar,Mahindra,Thar,Chandigarh,2021,Diesel,9786,1,Manual,SUV,Hi-Pratap Chowk,FALSE,Ludhiana,Punjab,19407,0,1578000,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-chandigarh-12939899729,03-09-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Kochi,2022,Petrol + Cng,16752,1,Manual,Hatchback,Hi-Kochi South,FALSE,Ernakulam,Kerala,12188,70800,702200,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-kochi-13020979797,22-10-2022
Datsun Redi Go,Datsun,Redi Go,Chennai,2019,Petrol,20569,1,Manual,Hatchback,Chennai-Pns,FALSE,Ulundurpet,Tamil Nadu,12542,0,315000,https://www.cars24.com/buy-used-datsun-redi-go-2019-cars-chennai-11341671774,29-10-2022
Maruti Alto K10,Maruti,Alto K10,Bangalore,2018,Petrol,63850,1,Manual,Hatchback,Bengaluru-Pns,FALSE,Bengaluru,Karnataka,12542,56900,362000,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-bangalore-10218896701,27-09-2022
Maruti Baleno,Maruti,Baleno,Jaipur,2019,Petrol,27265,2,Manual,Hatchback,Hi-Chitrakoot,FALSE,Sikar,Rajasthan,13898,-4050,653000,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-jaipur-13297594752,29-06-2022
Ford Ecosport,Ford,Ecosport,Chennai,2019,Petrol,29221,1,Manual,SUV,Chennai-Pns,FALSE,Chennai,Tamil Nadu,13898,25500,1000000,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-chennai-11322374791,04-11-2022
Maruti Ritz,Maruti,Ritz,Bangalore,2011,Petrol,100162,1,Manual,Hatchback,Hi-North 2 Bengaluru,FALSE,Bengaluru,Karnataka,9688,-26200,359000,https://www.cars24.com/buy-used-maruti-ritz-2011-cars-bangalore-10224591720,10-09-2022
Honda Amaze,Honda,Amaze,New Delhi,2021,Petrol,21765,1,Automatic,Sedan,Hi-South West Delhi,FALSE,New Delhi,Delhi,13898,13000,927000,https://www.cars24.com/buy-used-honda-amaze-2021-cars-new-delhi-10083371779,03-11-2022
Renault Kwid,Renault,Kwid,Chennai,2016,Petrol,43315,2,Manual,Hatchback,Chennai-Pns,FALSE,Chennai,Tamil Nadu,9688,77000,337000,https://www.cars24.com/buy-used-renault-kwid-2016-cars-chennai-11321373774,12-11-2022
Maruti IGNIS,Maruti,Ignis,Mumbai,2017,Petrol,22795,1,Manual,Hatchback,Mumbai-Pns,FALSE,Pen,Maharashtra,9688,7900,490099,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-10348176713,23-11-2022
Skoda Octavia,Skoda,Octavia,Pune,2017,Petrol,38928,1,Automatic,Luxury Sedan,Hi-Pune,FALSE,Pune,Maharashtra,9688,5000,1494000,https://www.cars24.com/buy-used-skoda-octavia-2017-cars-pune-10640677797,23-11-2022
Honda City,Honda,City,New Delhi,2020,Petrol,16253,1,Manual,Sedan,New Delhi-Pns,FALSE,Delhi,Delhi,13898,95400,1214000,https://www.cars24.com/buy-used-honda-city-2020-cars-new-delhi-10050172791,31-10-2022
Tata Tiago,Tata,Tiago,Noida,2018,Petrol,52957,1,Automatic,Hatchback,Noida Extension,FALSE,Delhi,Delhi,9688,-17000,530000,https://www.cars24.com/buy-used-tata-tiago-2018-cars-noida-10550578799,07-11-2022
Tata Tiago,Tata,Tiago,New Delhi,2022,Petrol + Cng,12669,1,,,Hi-South Ex,FALSE,Delhi,Delhi,12188,17600,802000,https://www.cars24.com/buy-used-tata-tiago-2022-cars-new-delhi-10091079772,12-11-2022
Maruti Dzire,Maruti,Dzire,Mumbai,2017,Petrol,19756,1,Automatic,Sedan,Hi-Andheri East,FALSE,Mumbai,Maharashtra,9688,51900,665000,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-10384499722,09-09-2022
Hyundai NEW I20,Hyundai,New I20,Indore,2021,Petrol,8456,1,,,Hi-Bhopal,FALSE,Bhopal,Madhya Pradesh,9688,18700,847699,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-indore-14641295765,23-09-2022
Hyundai NEW SANTRO,Hyundai,New Santro,Mumbai,2020,Petrol,13092,1,Automatic,Hatchback,Hi-Andheri East,FALSE,Mumbai West,Maharashtra,13898,56600,574000,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-mumbai-10386992771,17-06-2022
Maruti S PRESSO,Maruti,S Presso,Mumbai,2020,Petrol + Cng,18982,1,Manual,Hatchback,Mumbai-Pns,FALSE,Panvel,Maharashtra,9688,33600,572000,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-mumbai-10309477779,27-10-2022
Maruti S PRESSO,Maruti,S Presso,New Delhi,2020,Petrol,19505,1,Automatic,Hatchback,Hi-Multan Nagar,FALSE,Delhi,Delhi,12542,5000,478000,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-new-delhi-10003171777,22-11-2022
Honda City,Honda,City,Bangalore,2015,Petrol,65098,1,Manual,Sedan,Hi-South 3 Bengaluru,FALSE,Bangalore South,Karnataka,9688,15000,709000,https://www.cars24.com/buy-used-honda-city-2015-cars-bangalore-10202990761,26-10-2022
Maruti S PRESSO,Maruti,S Presso,Mumbai,2021,Petrol + Cng,23619,1,Manual,Hatchback,Hi-Andheri East,FALSE,Mumbai,Maharashtra,9688,48000,519000,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-mumbai-10322598715,25-06-2022
Maruti Baleno,Maruti,Baleno,Mumbai,2017,Petrol,23551,1,,,Mumbai-Pns,FALSE,Mumbai East,Maharashtra,13898,33600,621000,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-10323670799,04-11-2022
Hyundai Creta,Hyundai,Creta,Bangalore,2017,Diesel,70607,1,Manual,SUV,Hi-North 3 Bengaluru,FALSE,Bangalore South,Karnataka,9688,37800,1162700,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-bangalore-10247875796,14-10-2022
MG HECTOR PLUS,Mg,Hector Plus,Mangalore,2021,Diesel,25132,1,,,Hi-Derebail,FALSE,Mangalore,Karnataka,9688,147200,1940000,https://www.cars24.com/buy-used-mg-hector-plus-2021-cars-mangalore-10824497733,18-08-2022
Tata ALTROZ,Tata,Altroz,Indore,2021,Petrol,25279,1,Manual,Hatchback,Hi-Bhopal,FALSE,Guna,Madhya Pradesh,9688,10100,798000,https://www.cars24.com/buy-used-tata-altroz-2021-cars-indore-14651275779,19-10-2022
Honda Jazz,Honda,Jazz,Chennai,2019,Petrol,24821,1,Manual,Hatchback,Chennai-Pns,FALSE,Tiruchirappalli,Tamil Nadu,9688,91400,737000,https://www.cars24.com/buy-used-honda-jazz-2019-cars-chennai-11355772774,22-10-2022
Datsun Redi Go,Datsun,Redi Go,Pune,2022,Petrol,640,1,Manual,Hatchback,Hi-Pune,FALSE,Pune,Maharashtra,12542,36500,472000,https://www.cars24.com/buy-used-datsun-redi-go-2022-cars-pune-10658392770,13-06-2022
Honda Amaze,Honda,Amaze,Ahmedabad,2019,Petrol,63997,1,Automatic,Sedan,Hi-West-Amd,FALSE,Ahmedabad,Gujarat,9688,-15200,730000,https://www.cars24.com/buy-used-honda-amaze-2019-cars-ahmedabad-11409777774,19-11-2022
Renault Kwid,Renault,Kwid,Chennai,2021,Petrol,13867,1,Manual,Hatchback,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,9100,502000,https://www.cars24.com/buy-used-renault-kwid-2021-cars-chennai-11315574770,11-11-2022
Maruti Alto K10,Maruti,Alto K10,Patna,2013,Petrol,67146,2,Manual,Hatchback,Hi-Central Patna,FALSE,Patna,Bihar,12542,9000,230000,https://www.cars24.com/buy-used-maruti-alto-k10-2013-cars-patna-14416390769,16-10-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Mumbai,2021,Petrol + Cng,13084,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Kalyan,Maharashtra,9688,-2100,687000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-mumbai-10355772719,21-11-2022
Honda City,Honda,City,Bangalore,2022,Petrol,438,1,Automatic,Sedan,Hi-East 1 Bengaluru,FALSE,Bangalore Central,Karnataka,9688,91700,1731000,https://www.cars24.com/buy-used-honda-city-2022-cars-bangalore-10282690760,27-10-2022
Toyota URBAN CRUISER,Toyota,Urban Cruiser,Patna,2020,Petrol,19206,1,,,Hi-Central Patna,FALSE,Patna,Bihar,13898,5000,1034000,https://www.cars24.com/buy-used-toyota-urban-cruiser-2020-cars-patna-14413473778,14-11-2022
Maruti Baleno,Maruti,Baleno,Mumbai,2017,Petrol,44903,1,Manual,Hatchback,Hi-Thane West - Manpada,FALSE,Mumbai East,Maharashtra,9688,66000,627000,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-10331772797,23-10-2022
Hyundai NEW SANTRO,Hyundai,New Santro,Hyderabad,2019,Petrol,44530,1,Manual,Hatchback,Hyderabad-Pns,FALSE,Hyderabad,Telangana,13898,53400,479399,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-hyderabad-10438890757,01-07-2022
Hyundai i20,Hyundai,I20,Pune,2013,Petrol,26122,2,Manual,Hatchback,Hi-Pune,FALSE,Pune,Maharashtra,13898,31300,459000,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-10633270797,23-10-2022
Maruti Baleno,Maruti,Baleno,New Delhi,2016,Petrol,14808,2,Manual,Hatchback,Hi-Yamuna Bank Delhi,FALSE,New Delhi,Delhi,13898,-11800,537000,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10082396765,24-10-2022
Hyundai Grand i10,Hyundai,Grand I10,Pune,2018,Petrol,20253,1,Manual,Hatchback,Pune-Pns,FALSE,Pune,Maharashtra,13898,28600,540000,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-pune-10656494766,11-10-2022
Hyundai Creta,Hyundai,Creta,Bangalore,2016,Petrol,44322,2,Manual,SUV,Bengaluru-Pns,FALSE,Bengaluru,Karnataka,19407,12000,885000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-bangalore-10237171770,24-10-2022
Honda Brio,Honda,Brio,Pune,2017,Petrol,19986,1,Manual,Hatchback,Pune-Pns,FALSE,Pune,Maharashtra,9688,7000,457399,https://www.cars24.com/buy-used-honda-brio-2017-cars-pune-10693072753,28-11-2022
Ford Ecosport,Ford,Ecosport,Chennai,2020,Diesel,27616,1,Manual,SUV,Hi-Chennai,FALSE,Chennai,Tamil Nadu,9688,72000,964000,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-chennai-11386274712,23-11-2022
Honda City,Honda,City,New Delhi,2017,Petrol,18711,1,Manual,Sedan,Hi-South East Delhi,FALSE,Delhi,Delhi,9688,-5300,892299,https://www.cars24.com/buy-used-honda-city-2017-cars-new-delhi-10016072799,31-10-2022
Hyundai Creta,Hyundai,Creta,New Delhi,2016,Petrol,75274,1,Manual,SUV,Hi-North West,FALSE,Delhi,Delhi,9688,35900,818000,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-new-delhi-10040599748,12-09-2022
Renault Kiger,Renault,Kiger,Kochi,2021,Petrol,8885,1,,,Hi-Kochi East,FALSE,Kottayam,Kerala,9688,51100,917799,https://www.cars24.com/buy-used-renault-kiger-2021-cars-kochi-13032171778,07-11-2022
Toyota URBAN CRUISER,Toyota,Urban Cruiser,Bangalore,2021,Petrol,4287,2,,,Hi-South 1 Bengaluru,FALSE,Bangalore South,Karnataka,13898,38900,1069000,https://www.cars24.com/buy-used-toyota-urban-cruiser-2021-cars-bangalore-10253990722,24-08-2022
Maruti Eeco,Maruti,Eeco,Kochi,2019,Petrol,31815,1,Manual,SUV,Kochi-Pns,TRUE,Tirur,Kerala,13898,24900,411000,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-kochi-1308736408,04-12-2021
Hyundai Elite i20,Hyundai,Elite I20,Pune,2019,Petrol,13558,1,Automatic,Hatchback,Pune-Pns,FALSE,Pune,Maharashtra,13898,51000,896000,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-10606976792,22-10-2022
Maruti S PRESSO,Maruti,S Presso,Lucknow,2019,Petrol,77026,1,Manual,Hatchback,Lucknow-Pns,FALSE,Lucknow,Uttar Pradesh,13898,-11900,425000,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-lucknow-13240272793,01-11-2022
Honda Jazz,Honda,Jazz,Panchkula,2016,Petrol + Cng,90135,2,Manual,Hatchback,Hi-Sector 5 Panchkula,FALSE,Mohali,Punjab,9688,-14300,520000,https://www.cars24.com/buy-used-honda-jazz-2016-cars-panchkula-23316274793,14-11-2022
Mahindra MARAZZO,Mahindra,Marazzo,Kolkata,2021,Diesel,9238,1,,,Hi-Kolkata,FALSE,Kolkata,West Bengal,9688,128000,1116000,https://www.cars24.com/buy-used-mahindra-marazzo-2021-cars-kolkata-11913392701,26-09-2022
Toyota Glanza,Toyota,Glanza,Rajkot,2022,Petrol,11760,1,,,Nanavati Chowk,FALSE,Rajkot,Gujarat,9688,-28900,724000,https://www.cars24.com/buy-used-toyota-glanza-2022-cars-rajkot-15084279776,11-11-2022
Maruti Alto K10,Maruti,Alto K10,Pune,2016,Petrol,47958,2,Manual,Hatchback,Pune-Pns,FALSE,Sangli,Maharashtra,12542,64600,309000,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-pune-10662894722,19-08-2022
Maruti New  Wagon-R,Maruti,New  Wagon-R,Bangalore,2020,Petrol,11327,1,Manual,Hatchback,Hi-South 2 Bengaluru,FALSE,Bangalore South,Karnataka,9688,22400,636000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2020-cars-bangalore-10290697768,28-09-2022
